day,leg,side,outcome,pnl
2026-02-10,CV2_E3,BUY,TP,16.92
2026-02-10,CV2_S07,BUY,SL,-18.7
2026-02-10,CV2_S05,BUY,TP,25.47
2026-02-10,CV2_S06,SELL,TP,18.31
2026-02-10,CV2_S06,SELL,TP,18.36
2026-02-10,CV2_S07,SELL,TP,15.14
2026-02-10,CV2_S06,SELL,TP,17.85
2026-02-10,CV2_S06,SELL,SL,-11.99
2026-02-10,CV2_E1,BUY,TP,18.53
2026-02-10,CV2_E2,BUY,TP,18.53
2026-02-10,CV2_S14,BUY,TP,14.83
2026-02-10,CV2_E2,BUY,TP,18.78
2026-02-10,CV2_S14,BUY,TP,15.02
2026-02-10,CV2_S14,BUY,TP,15.9
2026-02-10,CV2_S07,BUY,TP,16.9
2026-02-10,CV2_S06,SELL,SL,-14.63
2026-02-10,CV2_S07,SELL,SL,-21.95
2026-02-10,CV2_S14,BUY,SL,-27.02
2026-02-10,CV2_S07,SELL,TP,22.67
2026-02-10,CV2_S06,BUY,TIME,13.43
2026-02-10,CV2_E1,BUY,TIME,25.85
2026-02-10,CV2_E2,BUY,TIME,26.39
2026-02-10,CV2_S06,BUY,TIME,7.28
2026-02-10,CV2_S06,BUY,TP,29.16
2026-02-10,CV2_S07,SELL,SL,-29.16
2026-02-10,CV2_S06,BUY,TIME,5.99
2026-02-10,CV2_S02,BUY,TIME,19.98
2026-02-10,CV2_E1,BUY,TP,16.23
2026-02-10,CV2_E3,BUY,TP,16.23
2026-02-10,CV2_E1,BUY,TP,16.77
2026-02-10,CV2_E2,BUY,TP,16.77
2026-02-10,CV2_E3,BUY,TP,16.77
2026-02-10,CV2_S06,BUY,TP,23.26
2026-02-10,CV2_S05,BUY,TP,31.51
2026-02-10,CV2_S06,BUY,TP,22.65
2026-02-10,CV2_S07,SELL,SL,-15.96
2026-02-11,CV2_S06,SELL,SL,-8.84
2026-02-11,CV2_S06,SELL,TP,13.9
2026-02-11,CV2_S07,SELL,SL,-14.82
2026-02-11,CV2_E1,BUY,TP,12.94
2026-02-11,CV2_S07,SELL,SL,-13.82
2026-02-11,CV2_S06,SELL,SL,-8.68
2026-02-11,CV2_S06,SELL,SL,-8.96
2026-02-11,CV2_E3,BUY,SL,-18.7
2026-02-11,CV2_E1,BUY,SL,-21.54
2026-02-11,CV2_E2,BUY,SL,-21.54
2026-02-11,CV2_E1,BUY,TIME,-0.6
2026-02-11,CV2_E2,BUY,TIME,-2.82
2026-02-11,CV2_E2,BUY,TIME,27.53
2026-02-11,CV2_E2,BUY,TP,33.47
2026-02-12,CV2_S07,BUY,TP,13.35
2026-02-12,CV2_S06,SELL,TP,13.88
2026-02-12,CV2_E3,BUY,TIME,-0.65
2026-02-12,CV2_E2,BUY,TIME,0.32
2026-02-12,CV2_E3,BUY,TIME,1.45
2026-02-12,CV2_E1,BUY,TIME,-2.36
2026-02-12,CV2_E2,BUY,SL,-8.71
2026-02-12,CV2_S02,BUY,TP,18.17
2026-02-12,CV2_E2,BUY,TP,11.37
2026-02-12,CV2_E1,BUY,TP,11.92
2026-02-12,CV2_E2,BUY,TP,11.92
2026-02-12,CV2_E2,BUY,TP,12.58
2026-02-12,CV2_E1,BUY,TP,25.37
2026-02-12,CV2_E2,BUY,TP,25.37
2026-02-12,CV2_E1,BUY,TP,35.37
2026-02-12,CV2_E2,BUY,TP,35.37
2026-02-12,CV2_E3,BUY,TP,35.37
2026-02-12,CV2_E1,BUY,SL,-34.53
2026-02-12,CV2_E2,BUY,SL,-34.53
2026-02-12,CV2_E2,BUY,SL,-37.33
2026-02-12,CV2_E1,BUY,TP,53.77
2026-02-12,CV2_E2,BUY,TP,53.77
2026-02-12,CV2_E1,BUY,TP,39.02
2026-02-12,CV2_E2,BUY,TP,39.02
2026-02-12,CV2_E3,BUY,TP,39.02
2026-02-12,CV2_S07,SELL,TIME,23.19
2026-02-12,CV2_E1,BUY,SL,-17.79
2026-02-12,CV2_E2,BUY,SL,-17.79
2026-02-12,CV2_E3,BUY,SL,-17.79
2026-02-12,CV2_E1,BUY,SL,-18.57
2026-02-13,CV2_E1,BUY,SL,-13.94
2026-02-13,CV2_E2,BUY,SL,-13.94
2026-02-13,CV2_E3,BUY,SL,-13.94
2026-02-13,CV2_E2,BUY,SL,-14.08
2026-02-13,CV2_S07,SELL,TP,17.34
2026-02-13,CV2_S07,BUY,SL,-19.67
2026-02-13,CV2_E1,BUY,SL,-15.33
2026-02-13,CV2_E2,BUY,SL,-15.33
2026-02-13,CV2_E1,BUY,TP,19.85
2026-02-13,CV2_E2,BUY,TP,19.85
2026-02-13,CV2_E2,BUY,TP,20.45
2026-02-13,CV2_E1,BUY,TP,23.51
2026-02-13,CV2_S07,SELL,SL,-20.61
2026-02-13,CV2_S07,SELL,SL,-19.6
2026-02-13,CV2_S06,SELL,SL,-15.02
2026-02-13,CV2_S06,SELL,SL,-17.47
2026-02-13,CV2_S06,SELL,SL,-17.34
2026-02-13,CV2_S06,SELL,SL,-19.85
2026-02-13,CV2_E2,BUY,TP,31.23
2026-02-13,CV2_S14,BUY,TP,24.99
2026-02-13,CV2_S07,BUY,TP,27.54
2026-02-13,CV2_S07,SELL,TIME,-4.77
2026-02-13,CV2_E3,BUY,TP,15.24
2026-02-13,CV2_S07,BUY,TP,14.37
2026-02-13,CV2_S07,BUY,SL,-16.55
2026-02-16,CV2_S07,BUY,TIME,-8.79
2026-02-16,CV2_S07,BUY,SL,-12.69
2026-02-16,CV2_E3,BUY,SL,-8.66
2026-02-16,CV2_S07,SELL,TP,8.69
2026-02-16,CV2_E1,BUY,TP,8.52
2026-02-16,CV2_E2,BUY,TP,8.52
2026-02-16,CV2_E3,BUY,TP,8.52
2026-02-16,CV2_E2,BUY,TP,8.68
2026-02-16,CV2_E2,BUY,SL,-9.01
2026-02-16,CV2_S07,BUY,SL,-11.04
2026-02-16,CV2_E2,BUY,SL,-9.61
2026-02-16,CV2_E2,BUY,SL,-9.75
2026-02-16,CV2_E1,BUY,TP,13.87
2026-02-16,CV2_E2,BUY,TP,13.87
2026-02-16,CV2_E2,BUY,TP,15.0
2026-02-16,CV2_S07,BUY,TP,11.16
2026-02-16,CV2_S07,BUY,TP,10.42
2026-02-16,CV2_S07,BUY,SL,-8.39
2026-02-16,CV2_S07,SELL,SL,-8.05
2026-02-17,CV2_S07,SELL,SL,-26.87
2026-02-17,CV2_S07,SELL,SL,-17.49
2026-02-17,CV2_E1,BUY,TP,17.52
2026-02-17,CV2_S07,BUY,TP,13.6
2026-02-17,CV2_S07,BUY,TP,13.57
2026-02-17,CV2_E1,BUY,SL,-12.42
2026-02-17,CV2_E2,BUY,SL,-12.42
2026-02-17,CV2_E3,BUY,SL,-12.42
2026-02-17,CV2_S07,BUY,SL,-16.52
2026-02-17,CV2_E1,BUY,TP,27.32
2026-02-17,CV2_E2,BUY,TP,27.32
2026-02-17,CV2_E3,BUY,SL,-21.86
2026-02-17,CV2_S06,BUY,SL,-17.7
2026-02-17,CV2_E2,BUY,TP,32.41
2026-02-17,CV2_S06,BUY,TP,31.28
2026-02-17,CV2_S06,BUY,TP,34.55
2026-02-17,CV2_S06,BUY,TP,35.59
2026-02-17,CV2_S07,BUY,TP,30.85
2026-02-17,CV2_E2,BUY,TP,25.2
2026-02-17,CV2_S07,SELL,SL,-28.61
2026-02-17,CV2_S07,SELL,TP,16.06
2026-02-18,CV2_S06,SELL,TP,11.47
2026-02-18,CV2_S06,SELL,TP,12.0
2026-02-18,CV2_E3,BUY,SL,-9.53
2026-02-18,CV2_E1,BUY,SL,-8.65
2026-02-18,CV2_E1,BUY,SL,-8.28
2026-02-18,CV2_S14,BUY,SL,-10.36
2026-02-18,CV2_S14,BUY,SL,-10.28
2026-02-18,CV2_S14,BUY,SL,-10.27
2026-02-18,CV2_E1,BUY,TIME,-2.16
2026-02-18,CV2_E3,BUY,TIME,-2.35
2026-02-18,CV2_S14,BUY,TP,8.25
2026-02-18,CV2_E1,BUY,TIME,-0.49
2026-02-18,CV2_E3,BUY,TIME,-2.16
2026-02-18,CV2_S14,BUY,SL,-10.98
2026-02-18,CV2_S14,BUY,TP,9.6
2026-02-18,CV2_S14,BUY,SL,-11.96
2026-02-18,CV2_E2,BUY,TP,11.8
2026-02-18,CV2_S14,BUY,TP,9.44
2026-02-18,CV2_S07,BUY,TP,10.63
2026-02-18,CV2_S07,BUY,TP,13.15
2026-02-18,CV2_S07,SELL,TP,15.26
2026-02-18,CV2_E1,BUY,SL,-8.2
2026-02-18,CV2_E2,BUY,SL,-8.2
2026-02-18,CV2_S14,BUY,SL,-10.25
2026-02-18,CV2_E2,BUY,SL,-10.44
2026-02-18,CV2_S14,BUY,TP,10.43
2026-02-18,CV2_E2,BUY,SL,-10.59
2026-02-18,CV2_S14,BUY,TP,10.58
2026-02-18,CV2_S14,BUY,TP,10.34
2026-02-18,CV2_S14,BUY,SL,-12.65
2026-02-18,CV2_E1,BUY,TIME,4.81
2026-02-18,CV2_S14,BUY,SL,-17.72
2026-02-18,CV2_S07,SELL,TP,11.72
2026-02-19,CV2_S07,SELL,TP,8.2
2026-02-19,CV2_E1,BUY,SL,-9.22
2026-02-19,CV2_E2,BUY,SL,-9.22
2026-02-19,CV2_E3,BUY,SL,-9.22
2026-02-19,CV2_S14,BUY,SL,-11.53
2026-02-19,CV2_E2,BUY,SL,-9.84
2026-02-19,CV2_S14,BUY,SL,-12.3
2026-02-19,CV2_S14,BUY,SL,-13.21
2026-02-19,CV2_S14,BUY,SL,-13.15
2026-02-19,CV2_E1,BUY,SL,-10.55
2026-02-19,CV2_S14,BUY,SL,-13.19
2026-02-19,CV2_S14,BUY,SL,-14.1
2026-02-19,CV2_S14,BUY,SL,-14.98
2026-02-19,CV2_S14,BUY,SL,-15.21
2026-02-19,CV2_S14,BUY,SL,-15.18
2026-02-19,CV2_S07,BUY,SL,-13.96
2026-02-19,CV2_S14,BUY,SL,-15.02
2026-02-19,CV2_S14,BUY,SL,-12.72
2026-02-19,CV2_S07,SELL,TP,13.56
2026-02-19,CV2_S05,BUY,TP,18.73
2026-02-19,CV2_E2,BUY,TP,17.85
2026-02-19,CV2_S06,SELL,TP,22.34
2026-02-19,CV2_E2,BUY,TIME,0.2
2026-02-19,CV2_E1,BUY,TIME,2.7
2026-02-19,CV2_E2,BUY,TIME,3.03
2026-02-19,CV2_S14,BUY,TP,13.14
2026-02-19,CV2_S14,BUY,TP,12.36
2026-02-19,CV2_E1,BUY,TP,16.12
2026-02-19,CV2_E3,BUY,TP,16.12
2026-02-19,CV2_S14,BUY,TP,12.9
2026-02-19,CV2_E1,BUY,TP,15.81
2026-02-19,CV2_S14,BUY,TP,12.65
2026-02-19,CV2_E1,BUY,TP,15.11
2026-02-19,CV2_E3,BUY,TP,15.11
2026-02-19,CV2_S14,BUY,TP,12.09
2026-02-20,CV2_E3,BUY,TP,13.14
2026-02-20,CV2_E1,BUY,TP,13.37
2026-02-20,CV2_E2,BUY,TP,13.37
2026-02-20,CV2_E3,BUY,TP,13.37
2026-02-20,CV2_S07,BUY,TP,11.88
2026-02-20,CV2_S14,BUY,TP,10.7
2026-02-20,CV2_E3,BUY,TP,14.9
2026-02-20,CV2_S06,SELL,SL,-10.07
2026-02-20,CV2_S07,SELL,TP,13.18
2026-02-20,CV2_E3,BUY,TP,11.95
2026-02-20,CV2_S05,BUY,TP,19.31
2026-02-20,CV2_S07,BUY,SL,-13.88
2026-02-20,CV2_S07,SELL,TP,11.46
2026-02-20,CV2_E3,BUY,SL,-9.92
2026-02-20,CV2_E2,BUY,SL,-10.61
2026-02-20,CV2_E2,BUY,SL,-10.6
2026-02-20,CV2_S14,BUY,TP,10.59
2026-02-20,CV2_E2,BUY,SL,-10.14
2026-02-20,CV2_S07,BUY,SL,-13.76
2026-02-20,CV2_S02,BUY,TP,22.83
2026-02-20,CV2_S05,BUY,TP,18.26
2026-02-20,CV2_S14,BUY,SL,-12.67
2026-02-20,CV2_E1,BUY,TP,15.51
2026-02-20,CV2_E3,BUY,TP,15.51
2026-02-20,CV2_S02,BUY,TP,23.52
2026-02-20,CV2_S14,BUY,TP,12.41
2026-02-20,CV2_S07,BUY,TP,12.73
2026-02-20,CV2_S06,SELL,SL,-15.85
2026-02-20,CV2_S06,SELL,SL,-17.29
2026-02-20,CV2_S07,SELL,SL,-16.72
2026-02-23,CV2_S07,SELL,TP,10.0
2026-02-23,CV2_S02,BUY,SL,-21.0
2026-02-23,CV2_S14,BUY,TP,8.84
2026-02-23,CV2_E1,BUY,TP,12.28
2026-02-23,CV2_E2,BUY,TP,12.28
2026-02-23,CV2_S14,BUY,SL,-12.27
2026-02-23,CV2_S06,BUY,SL,-9.08
2026-02-23,CV2_S14,BUY,TP,13.1
2026-02-23,CV2_S06,BUY,SL,-8.99
2026-02-23,CV2_S14,BUY,TP,15.1
2026-02-23,CV2_E2,BUY,TIME,16.42
2026-02-23,CV2_S14,BUY,TP,15.66
2026-02-23,CV2_S14,BUY,TP,15.72
2026-02-23,CV2_S07,BUY,SL,-13.48
2026-02-23,CV2_S14,BUY,TP,13.44
2026-02-23,CV2_S02,BUY,TP,24.91
2026-02-23,CV2_S14,BUY,TP,13.99
2026-02-23,CV2_S06,BUY,SL,-10.56
2026-02-23,CV2_S07,SELL,SL,-15.39
2026-02-23,CV2_S07,SELL,SL,-12.63
2026-02-23,CV2_S07,SELL,SL,-12.37
2026-02-23,CV2_S02,BUY,TP,23.03
2026-02-23,CV2_S07,BUY,SL,-17.43
2026-02-23,CV2_S07,BUY,SL,-19.15
2026-02-23,CV2_S07,BUY,SL,-21.46
2026-02-23,CV2_S07,SELL,TIME,-17.02
2026-02-23,CV2_S07,SELL,SL,-20.95
2026-02-24,CV2_S07,SELL,TP,14.31
2026-02-24,CV2_E3,BUY,SL,-7.28
2026-02-24,CV2_E1,BUY,TP,12.87
2026-02-24,CV2_E2,BUY,TP,12.87
2026-02-24,CV2_S05,BUY,SL,-24.69
2026-02-24,CV2_S06,BUY,SL,-8.82
2026-02-24,CV2_E1,BUY,SL,-14.51
2026-02-24,CV2_S06,BUY,SL,-10.64
2026-02-24,CV2_E1,BUY,SL,-15.63
2026-02-24,CV2_E2,BUY,SL,-15.63
2026-02-24,CV2_E1,BUY,SL,-18.43
2026-02-24,CV2_E2,BUY,SL,-18.43
2026-02-24,CV2_E3,BUY,SL,-18.43
2026-02-24,CV2_E1,BUY,TP,27.52
2026-02-24,CV2_E2,BUY,TP,27.52
2026-02-24,CV2_S02,BUY,TP,31.29
2026-02-24,CV2_E2,BUY,SL,-22.83
2026-02-24,CV2_E1,BUY,TP,32.52
2026-02-24,CV2_E2,BUY,TP,32.52
2026-02-24,CV2_S02,BUY,TP,34.99
2026-02-24,CV2_S07,BUY,TP,23.73
2026-02-24,CV2_S06,BUY,SL,-19.14
2026-02-24,CV2_S06,BUY,TIME,7.05
2026-02-24,CV2_S06,BUY,TIME,20.53
2026-02-24,CV2_S06,BUY,TIME,7.47
2026-02-24,CV2_E1,BUY,TP,11.68
2026-02-24,CV2_E3,BUY,TP,11.68
2026-02-24,CV2_E1,BUY,TP,13.04
2026-02-24,CV2_E2,BUY,TP,13.04
2026-02-24,CV2_E3,BUY,TP,13.04
2026-02-24,CV2_E1,BUY,TP,13.1
2026-02-24,CV2_E2,BUY,TP,13.1
2026-02-25,CV2_S07,SELL,TP,10.27
2026-02-25,CV2_E2,BUY,TP,12.6
2026-02-25,CV2_S14,BUY,TP,8.86
2026-02-25,CV2_E2,BUY,SL,-8.94
2026-02-25,CV2_E3,BUY,SL,-8.94
2026-02-25,CV2_S14,BUY,SL,-11.17
2026-02-25,CV2_E1,BUY,SL,-9.25
2026-02-25,CV2_E2,BUY,SL,-9.25
2026-02-25,CV2_E3,BUY,SL,-9.25
2026-02-25,CV2_S14,BUY,SL,-11.56
2026-02-25,CV2_S02,BUY,TP,20.49
2026-02-25,CV2_S14,BUY,SL,-12.11
2026-02-25,CV2_S14,BUY,SL,-12.7
2026-02-25,CV2_S14,BUY,SL,-13.22
2026-02-25,CV2_E1,BUY,SL,-10.68
2026-02-25,CV2_E3,BUY,SL,-10.68
2026-02-25,CV2_S14,BUY,TP,10.68
2026-02-25,CV2_E1,BUY,TP,13.42
2026-02-25,CV2_E3,BUY,TP,13.42
2026-02-25,CV2_S02,BUY,TP,22.13
2026-02-25,CV2_S14,BUY,TP,10.74
2026-02-25,CV2_E1,BUY,TP,14.32
2026-02-25,CV2_S14,BUY,TP,11.45
2026-02-25,CV2_S14,BUY,TP,12.06
2026-02-25,CV2_S07,BUY,SL,-13.7
2026-02-25,CV2_S07,SELL,TP,10.67
2026-02-25,CV2_E1,BUY,SL,-10.02
2026-02-25,CV2_E2,BUY,SL,-10.02
2026-02-25,CV2_E1,BUY,SL,-10.52
2026-02-25,CV2_E2,BUY,SL,-10.52
2026-02-25,CV2_S14,BUY,TP,10.51
2026-02-25,CV2_E1,BUY,TP,15.49
2026-02-25,CV2_E2,BUY,TP,15.49
2026-02-25,CV2_E3,BUY,TP,15.49
2026-02-25,CV2_S14,BUY,TP,12.39
2026-02-25,CV2_S07,BUY,SL,-17.89
2026-02-25,CV2_S06,SELL,TP,19.19
2026-02-25,CV2_S06,SELL,TP,18.76
2026-02-25,CV2_E1,BUY,SL,-4.63
2026-02-25,CV2_E3,BUY,SL,-4.63
2026-02-25,CV2_S14,BUY,SL,-5.79
2026-02-25,CV2_S14,BUY,SL,-5.4
2026-02-25,CV2_S05,BUY,SL,-23.32
2026-02-25,CV2_S14,BUY,SL,-5.11
2026-02-25,CV2_E3,BUY,SL,-3.55
2026-02-25,CV2_S14,BUY,TP,3.55
2026-02-25,CV2_E1,BUY,TP,4.94
2026-02-25,CV2_E2,BUY,TP,4.94
2026-02-25,CV2_E3,BUY,TP,4.94
2026-02-25,CV2_S14,BUY,SL,-4.94
2026-02-25,CV2_E1,BUY,SL,-16.15
2026-02-25,CV2_E2,BUY,SL,-16.15
2026-02-25,CV2_S14,BUY,SL,-20.18
2026-02-25,CV2_S02,BUY,SL,-22.78
2026-02-25,CV2_S14,BUY,SL,-18.65
2026-02-25,CV2_S14,BUY,SL,-19.24
2026-02-25,CV2_S05,BUY,TP,15.82
2026-02-25,CV2_S14,BUY,SL,-19.7
2026-02-25,CV2_E1,BUY,SL,-16.94
2026-02-25,CV2_E2,BUY,SL,-16.94
2026-02-25,CV2_S14,BUY,SL,-21.18
2026-02-25,CV2_S14,BUY,TP,17.28
2026-02-25,CV2_E1,BUY,TP,26.2
2026-02-25,CV2_E2,BUY,TP,26.2
2026-02-26,CV2_E1,BUY,SL,-10.06
2026-02-26,CV2_E2,BUY,SL,-10.06
2026-02-26,CV2_S14,BUY,SL,-12.57
2026-02-26,CV2_S02,BUY,SL,-21.5
2026-02-26,CV2_S05,BUY,SL,-21.5
2026-02-26,CV2_E1,BUY,SL,-10.52
2026-02-26,CV2_E3,BUY,SL,-10.52
2026-02-26,CV2_E1,BUY,TIME,7.52
2026-02-26,CV2_E2,BUY,TIME,6.8
2026-02-26,CV2_S02,BUY,SL,-25.93
2026-02-26,CV2_S14,BUY,TP,11.31
2026-02-26,CV2_E1,BUY,TP,14.72
2026-02-26,CV2_E2,BUY,TP,14.72
2026-02-26,CV2_S14,BUY,TP,11.77
2026-02-26,CV2_E2,BUY,TP,14.98
2026-02-26,CV2_S14,BUY,TP,11.99
2026-02-26,CV2_S07,BUY,SL,-13.65
2026-02-26,CV2_S02,BUY,SL,-26.07
2026-02-26,CV2_S14,BUY,SL,-15.15
2026-02-26,CV2_E3,BUY,SL,-8.4
2026-02-26,CV2_E1,BUY,SL,-8.57
2026-02-26,CV2_E3,BUY,SL,-8.57
2026-02-26,CV2_S05,BUY,SL,-27.23
2026-02-26,CV2_E1,BUY,TP,12.15
2026-02-26,CV2_E2,BUY,TP,12.15
2026-02-26,CV2_E3,BUY,SL,-13.76
2026-02-26,CV2_E2,BUY,SL,-21.26
2026-02-26,CV2_E2,BUY,SL,-22.14
2026-02-26,CV2_E2,BUY,TP,32.05
2026-02-26,CV2_S06,BUY,SL,-16.22
2026-02-26,CV2_S07,SELL,TIME,-20.34
2026-02-26,CV2_E3,BUY,SL,-12.73
2026-02-26,CV2_E1,BUY,TP,15.82
2026-02-26,CV2_E2,BUY,TP,15.82
2026-02-26,CV2_E2,BUY,TP,16.24
2026-02-26,CV2_S07,SELL,TP,12.33
2026-02-26,CV2_S07,BUY,SL,-14.08
2026-02-27,CV2_E2,BUY,SL,-8.16
2026-02-27,CV2_E1,BUY,TIME,-6.3
2026-02-27,CV2_E2,BUY,TIME,-5.34
2026-02-27,CV2_E3,BUY,TIME,-4.8
2026-02-27,CV2_S02,BUY,TP,17.06
2026-02-27,CV2_S14,BUY,TP,8.24
2026-02-27,CV2_E1,BUY,TIME,0.15
2026-02-27,CV2_E2,BUY,TIME,0.54
2026-02-27,CV2_E3,BUY,TIME,0.35
2026-02-27,CV2_S14,BUY,SL,-10.77
2026-02-27,CV2_S02,BUY,TP,17.29
2026-02-27,CV2_S05,BUY,TP,13.83
2026-02-27,CV2_S14,BUY,TP,9.29
2026-02-27,CV2_E3,BUY,TIME,-1.9
2026-02-27,CV2_S02,BUY,TP,17.79
2026-02-27,CV2_S14,BUY,TP,10.06
2026-02-27,CV2_S02,BUY,TP,18.36
2026-02-27,CV2_E1,BUY,TIME,3.84
2026-02-27,CV2_S02,BUY,TP,18.15
2026-02-27,CV2_E2,BUY,TIME,7.99
2026-02-27,CV2_E2,BUY,TP,10.19
2026-02-27,CV2_S07,BUY,TP,8.19
2026-02-27,CV2_S07,SELL,TIME,-18.48
2026-03-02,CV2_E1,BUY,TIME,-10.72
2026-03-02,CV2_E2,BUY,TIME,-11.05
2026-03-02,CV2_E2,BUY,TIME,0.0
2026-03-02,CV2_E1,BUY,TIME,-4.34
2026-03-02,CV2_S07,SELL,SL,-19.9
2026-03-02,CV2_S07,SELL,SL,-20.07
2026-03-02,CV2_E2,BUY,TP,20.26
2026-03-02,CV2_E2,BUY,TP,19.85
2026-03-02,CV2_S07,BUY,TP,16.73
2026-03-02,CV2_S07,SELL,TP,20.91
2026-03-02,CV2_E1,BUY,SL,-25.65
2026-03-02,CV2_E2,BUY,SL,-25.65
2026-03-02,CV2_E3,BUY,SL,-25.65
2026-03-02,CV2_E1,BUY,SL,-26.27
2026-03-02,CV2_E2,BUY,SL,-26.27
2026-03-02,CV2_E3,BUY,SL,-26.27
2026-03-02,CV2_S14,BUY,SL,-32.84
2026-03-02,CV2_E2,BUY,SL,-26.55
2026-03-02,CV2_S14,BUY,SL,-33.19
2026-03-02,CV2_E1,BUY,SL,-27.48
2026-03-02,CV2_E2,BUY,SL,-27.48
2026-03-02,CV2_S14,BUY,SL,-34.35
2026-03-02,CV2_E1,BUY,SL,-32.29
2026-03-02,CV2_E2,BUY,SL,-32.29
2026-03-02,CV2_S07,BUY,SL,-35.43
2026-03-02,CV2_S14,BUY,TP,32.29
2026-03-02,CV2_E2,BUY,SL,-34.52
2026-03-02,CV2_S14,BUY,SL,-43.16
2026-03-02,CV2_S02,BUY,TIME,62.51
2026-03-02,CV2_E1,BUY,TIME,29.92
2026-03-02,CV2_E2,BUY,TIME,26.62
2026-03-02,CV2_E2,BUY,TIME,6.48
2026-03-02,CV2_S14,BUY,TP,41.57
2026-03-02,CV2_S06,BUY,TIME,31.59
2026-03-02,CV2_S14,BUY,TP,39.69
2026-03-02,CV2_S07,BUY,TP,43.03
2026-03-02,CV2_S06,BUY,TIME,32.23
2026-03-02,CV2_S06,BUY,TIME,21.77
2026-03-02,CV2_S07,BUY,TP,30.7
2026-03-02,CV2_S06,BUY,TIME,21.44
2026-03-02,CV2_S07,SELL,SL,-27.37
2026-03-02,CV2_S07,BUY,TP,21.5
2026-03-03,CV2_E1,BUY,SL,-18.71
2026-03-03,CV2_E2,BUY,SL,-18.71
2026-03-03,CV2_E3,BUY,SL,-18.71
2026-03-03,CV2_S05,BUY,SL,-64.09
2026-03-03,CV2_E1,BUY,SL,-20.3
2026-03-03,CV2_S05,BUY,SL,-66.24
2026-03-03,CV2_E1,BUY,SL,-21.4
2026-03-03,CV2_E3,BUY,SL,-21.4
2026-03-03,CV2_E1,BUY,TP,38.78
2026-03-03,CV2_E2,BUY,TP,38.78
2026-03-03,CV2_E1,BUY,TP,50.16
2026-03-03,CV2_E2,BUY,TP,50.16
2026-03-03,CV2_E2,BUY,SL,-44.24
2026-03-03,CV2_S05,BUY,TP,59.85
2026-03-03,CV2_E1,BUY,TP,73.68
2026-03-03,CV2_E2,BUY,TP,73.68
2026-03-03,CV2_S05,BUY,TP,72.82
2026-03-03,CV2_E2,BUY,TP,84.21
2026-03-03,CV2_S05,BUY,TP,80.52
2026-03-03,CV2_E1,BUY,SL,-38.24
2026-03-03,CV2_E3,BUY,SL,-38.24
2026-03-03,CV2_E1,BUY,SL,-39.97
2026-03-03,CV2_E1,BUY,SL,-48.98
2026-03-03,CV2_E2,BUY,SL,-48.98
2026-03-03,CV2_E1,BUY,SL,-49.24
2026-03-03,CV2_E2,BUY,SL,-49.24
2026-03-03,CV2_E3,BUY,SL,-49.24
2026-03-03,CV2_E1,BUY,TP,66.9
2026-03-03,CV2_E2,BUY,TP,66.9
2026-03-03,CV2_E2,BUY,TP,66.72
2026-03-03,CV2_S07,SELL,TIME,-13.47
2026-03-03,CV2_S07,SELL,SL,-58.8
2026-03-03,CV2_E3,BUY,TP,39.53
2026-03-03,CV2_E2,BUY,TP,38.16
2026-03-03,CV2_S07,BUY,SL,-35.57
2026-03-03,CV2_E1,BUY,TP,30.59
2026-03-03,CV2_E2,BUY,TP,30.59
2026-03-04,CV2_S07,SELL,SL,-24.9
2026-03-04,CV2_E3,BUY,TP,21.61
2026-03-04,CV2_S07,SELL,SL,-26.45
2026-03-04,CV2_S06,SELL,SL,-14.51
2026-03-04,CV2_S07,SELL,TP,18.86
2026-03-04,CV2_S06,SELL,SL,-14.09
2026-03-04,CV2_S06,SELL,SL,-14.18
2026-03-04,CV2_S07,SELL,TP,16.98
2026-03-04,CV2_S06,SELL,SL,-12.89
2026-03-04,CV2_E2,BUY,SL,-13.27
2026-03-04,CV2_S14,BUY,SL,-16.58
2026-03-04,CV2_E2,BUY,SL,-13.61
2026-03-04,CV2_S14,BUY,TP,13.62
2026-03-04,CV2_E1,BUY,SL,-14.02
2026-03-04,CV2_E2,BUY,SL,-14.02
2026-03-04,CV2_S14,BUY,TP,14.02
2026-03-04,CV2_E1,BUY,TP,18.5
2026-03-04,CV2_E2,BUY,TP,18.5
2026-03-04,CV2_E3,BUY,TP,18.5
2026-03-04,CV2_S14,BUY,TP,14.8
2026-03-04,CV2_S14,BUY,TP,15.79
2026-03-04,CV2_S14,BUY,TP,16.43
2026-03-04,CV2_S14,BUY,SL,-23.97
2026-03-04,CV2_E3,BUY,SL,-19.68
2026-03-04,CV2_S14,BUY,SL,-24.59
2026-03-04,CV2_E3,BUY,SL,-19.91
2026-03-04,CV2_E1,BUY,TIME,-8.1
2026-03-04,CV2_E1,BUY,TIME,10.08
2026-03-04,CV2_E2,BUY,TIME,14.47
2026-03-04,CV2_S14,BUY,TP,33.66
2026-03-04,CV2_S07,SELL,TP,29.79
2026-03-04,CV2_S07,SELL,TP,28.57
2026-03-04,CV2_E1,BUY,TIME,0.02
2026-03-04,CV2_E2,BUY,TIME,-1.78
2026-03-04,CV2_S14,BUY,TP,20.2
2026-03-04,CV2_S14,BUY,TP,19.04
2026-03-04,CV2_E2,BUY,TIME,6.1
2026-03-04,CV2_E3,BUY,TIME,8.67
2026-03-04,CV2_S07,BUY,TP,24.68
2026-03-04,CV2_S07,BUY,TP,19.47
2026-03-04,CV2_S07,BUY,TP,18.89
