strategy,signal_at,created_at,side,entry_price,stop_loss,take_profit,reason,status,rejection_reason,position_id
S100 M3 Combo Scalper,2026-08-14 01:54:04.828622+00:00,2026-08-14 01:54:04.828645+00:00,SELL,4317.19,4319.88,4310.49,S100_FVG_SHORT,PLACED,,be73ab9a-eb2a-4d19-b415-f5cb095d5ee6
S100 M3 Combo Scalper,2026-08-14 02:16:01.461384+00:00,2026-08-14 02:16:01.461403+00:00,SELL,4314.24,4317.9,4305.09,S100_FVG_SHORT,PLACED,,abee6410-d0bf-46c6-8e4e-8470eb0c3b8e
S100 M3 Combo Scalper,2026-08-14 02:59:05.750906+00:00,2026-08-14 02:59:05.750926+00:00,SELL,4315.51,4319.12,4306.46,S100_OB_SHORT,REJECTED,entry_drift: drift +0.99pt vs budget 0.50pt (ltp 4314.52),
S100 M3 Combo Scalper,2026-08-14 04:42:03.380122+00:00,2026-08-14 04:42:03.380142+00:00,SELL,4325.89,4326.99,4323.11,S100_FVG_SHORT,REJECTED,sl_too_tight: 1.10pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-14 05:13:05.477585+00:00,2026-08-14 05:13:05.477605+00:00,SELL,4322.06,4323.33,4318.86,S100_FVG_SHORT,REJECTED,sl_too_tight: 1.27pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-14 05:35:04.471165+00:00,2026-08-14 05:35:04.471185+00:00,SELL,4318.25,4318.96,4316.47,S100_OB_SHORT,REJECTED,sl_too_tight: 0.71pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-14 06:13:03.872872+00:00,2026-08-14 06:13:03.872982+00:00,SELL,4332.21,4334.56,4326.34,S100_FVG_SHORT,REJECTED,"metaapi_rejection: no broker ack after 1 attempt(s) (network error: HTTPSConnectionPool(host='mt-client-api-v1.new-york.agiliumtrade.ai', port=443): Read timed out. (read timeout=15))",
S100 M3 Combo Scalper,2026-08-14 06:45:04.791552+00:00,2026-08-14 06:45:04.791572+00:00,SELL,4332.55,4334.17,4328.49,S100_OB_SHORT,PLACED,,1e2aeb3b-b6ee-4526-9ad9-40df7ff9fb0b
S100 M3 Combo Scalper,2026-08-14 07:23:05.577519+00:00,2026-08-14 07:23:05.577539+00:00,SELL,4333.84,4335.24,4330.34,S100_OB_SHORT,REJECTED,sl_too_tight: 1.40pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-14 08:00:06.218280+00:00,2026-08-14 08:00:06.218307+00:00,BUY,4343.83,4340.93,4351.08,S100_RSI3_MOMO_LONG,REJECTED,entry_drift: drift +0.61pt vs budget 0.50pt (ltp 4344.44),
S100 M3 Combo Scalper,2026-08-14 08:23:02.365218+00:00,2026-08-14 08:23:02.365942+00:00,BUY,4343.86,4342.19,4348.03,S100_OB_LONG,PLACED,,4d718571-74a2-4337-aa4b-91ab913f837c
S100 M3 Combo Scalper,2026-08-14 08:43:02.350264+00:00,2026-08-14 08:43:02.350340+00:00,BUY,4347.44,4344.78,4354.08,S100_FVG_LONG,PLACED,,24781703-1839-4bdd-8e63-c604866f881c
S99 MSS FVG Reversal,2026-08-14 10:10:03.663755+00:00,2026-08-14 10:10:03.663785+00:00,BUY,4355.905,4354.93,4357.37,S99_MSS_FVG_LONG,REJECTED,sl_too_tight: 0.97pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-14 11:26:03.295122+00:00,2026-08-14 11:26:03.295143+00:00,BUY,4353.5,4351.17,4356.99,S99_MSS_FVG_LONG,PLACED,,9c572331-5ea1-42cc-9b4a-e7fba0d65425
S99 MSS FVG Reversal,2026-08-14 12:11:04.732701+00:00,2026-08-14 12:11:04.732720+00:00,BUY,4371.865,4368.7,4376.61,S99_MSS_FVG_LONG,REJECTED,no_add_to_loser,
S99 MSS FVG Reversal,2026-08-14 12:31:05.653075+00:00,2026-08-14 12:31:05.653093+00:00,BUY,4377.39,4371.65,4386.0,S99_MSS_FVG_LONG,REJECTED,news_blackout,
S99 MSS FVG Reversal,2026-08-14 13:42:03.014784+00:00,2026-08-14 13:42:03.015292+00:00,BUY,4391.105,4385.48,4399.54,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +0.62pt vs budget 0.50pt (ltp 4391.73),
S100 M3 Combo Scalper,2026-08-14 13:52:02.182029+00:00,2026-08-14 13:52:02.182050+00:00,BUY,4386.05,4383.75,4391.81,S100_OB_LONG,REJECTED,entry_drift: drift +1.62pt vs budget 0.50pt (ltp 4387.67),
S100 M3 Combo Scalper,2026-08-14 14:11:05.805546+00:00,2026-08-14 14:11:05.805565+00:00,BUY,4387.86,4384.86,4395.37,S100_FVG_LONG,PLACED,,0fba8a60-3093-43cf-9c4f-d74d5f33737c
S100 M3 Combo Scalper,2026-08-14 15:10:16.513903+00:00,2026-08-14 15:10:16.513931+00:00,BUY,4386.19,4381.83,4397.1,S100_FVG_LONG,PLACED,,ac67b14b-ffa4-4e68-b1e3-f5ec74791a84
S100 M3 Combo Scalper,2026-08-14 15:20:01.219905+00:00,2026-08-14 15:20:01.219924+00:00,BUY,4387.1,4386.05,4389.75,S100_OB_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-14 15:52:04.630830+00:00,2026-08-14 15:52:04.630850+00:00,BUY,4391.77,4389.01,4398.66,S100_FVG_LONG,REJECTED,entry_drift: drift +0.92pt vs budget 0.50pt (ltp 4392.69),
S100 M3 Combo Scalper,2026-08-17 02:34:03.496211+00:00,2026-08-17 02:34:03.496235+00:00,BUY,4394.18,4392.28,4398.91,S100_OB_LONG,REJECTED,metaapi_rejection: no broker ack after 1 attempt(s) (HTTP 504),
S100 M3 Combo Scalper,2026-08-17 03:31:03.784464+00:00,2026-08-17 03:31:03.784494+00:00,BUY,4391.16,4388.42,4398.0,S100_OB_LONG,REJECTED,metaapi_rejection: no broker ack after 1 attempt(s) (HTTP 504),
S100 M3 Combo Scalper,2026-08-17 04:07:05.929684+00:00,2026-08-17 04:07:05.929704+00:00,BUY,4396.56,4395.09,4400.23,S100_FVG_LONG,REJECTED,sl_too_tight: 1.47pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-17 04:12:04.519630+00:00,2026-08-17 04:12:04.519647+00:00,BUY,4398.12,4395.69,4404.21,S100_RSI3_MOMO_LONG,REJECTED,entry_drift: drift +0.60pt vs budget 0.50pt (ltp 4398.72),
S100 M3 Combo Scalper,2026-08-17 05:00:03.347864+00:00,2026-08-17 05:00:03.347885+00:00,BUY,4391.06,4389.62,4394.65,S100_OB_LONG,REJECTED,sl_too_tight: 1.44pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-17 06:10:03.238957+00:00,2026-08-17 06:10:03.238978+00:00,BUY,4394.19,4393.19,4396.72,S100_OB_LONG,REJECTED,sl_too_tight: 1.00pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-17 06:31:01.043255+00:00,2026-08-17 06:31:01.043273+00:00,BUY,4396.98,4393.78,4405.01,S100_OB_LONG,REJECTED,metaapi_rejection: no broker ack after 1 attempt(s) (HTTP 504),
S99 MSS FVG Reversal,2026-08-17 07:06:02.502892+00:00,2026-08-17 07:06:02.502918+00:00,BUY,4401.195,4400.31,4402.52,S99_MSS_FVG_LONG,REJECTED,sl_too_tight: 0.88pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-17 07:52:01.251614+00:00,2026-08-17 07:52:01.251638+00:00,BUY,4406.69,4404.54,4409.91,S99_MSS_FVG_LONG,REJECTED,metaapi_rejection: no broker ack after 1 attempt(s) (HTTP 504),
S100 M3 Combo Scalper,2026-08-17 08:34:03.273300+00:00,2026-08-17 08:34:03.273328+00:00,BUY,4399.73,4398.72,4402.25,S100_OB_LONG,REJECTED,sl_too_tight: 1.01pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-17 09:07:05.889585+00:00,2026-08-17 09:07:05.889605+00:00,SELL,4397.065,4399.78,4392.99,S99_MSS_FVG_SHORT,REJECTED,metaapi_rejection: no broker ack after 1 attempt(s) (HTTP 504),
S99 MSS FVG Reversal,2026-08-17 12:16:08.028046+00:00,2026-08-17 12:16:08.028067+00:00,SELL,4395.25,4396.48,4393.41,S99_MSS_FVG_SHORT,REJECTED,sl_too_tight: 1.23pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-17 12:51:03.809403+00:00,2026-08-17 12:51:03.809423+00:00,SELL,4380.56,4382.26,4378.01,S99_MSS_FVG_SHORT,REJECTED,metaapi_rejection: no broker ack after 1 attempt(s) (HTTP 504),
S99 MSS FVG Reversal,2026-08-17 14:29:06.073855+00:00,2026-08-17 14:29:06.073875+00:00,BUY,4417.445,4411.37,4426.56,S99_MSS_FVG_LONG,REJECTED,metaapi_rejection: no broker ack after 1 attempt(s) (HTTP 504),
S100 M3 Combo Scalper,2026-08-17 15:24:03.499140+00:00,2026-08-17 15:24:03.499159+00:00,BUY,4423.68,4420.11,4432.59,S100_RSI3_MOMO_LONG,REJECTED,metaapi_rejection: no broker ack after 1 attempt(s) (HTTP 504),
S100 M3 Combo Scalper,2026-08-17 15:32:05.746019+00:00,2026-08-17 15:32:05.746036+00:00,BUY,4423.66,4421.92,4428.04,S100_OB_LONG,REJECTED,metaapi_rejection: no broker ack after 1 attempt(s) (HTTP 504),
S100 M3 Combo Scalper,2026-08-18 01:01:03.200654+00:00,2026-08-18 01:01:03.200677+00:00,BUY,4429.45,4428.61,4431.56,S100_OB_LONG,REJECTED,sl_too_tight: 0.84pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-18 01:06:02.813402+00:00,2026-08-18 01:06:02.813432+00:00,BUY,4434.82,4431.17,4443.94,S100_RSI3_MOMO_LONG,REJECTED,metaapi_rejection: no broker ack after 1 attempt(s) (HTTP 504),
S100 M3 Combo Scalper,2026-08-18 02:18:21.465090+00:00,2026-08-18 02:18:21.465114+00:00,SELL,4404.16,4408.24,4393.98,S100_FVG_SHORT,REJECTED,entry_drift: drift +0.93pt vs budget 0.50pt (ltp 4403.23),
S100 M3 Combo Scalper,2026-08-18 02:47:05.599910+00:00,2026-08-18 02:47:05.599930+00:00,SELL,4395.07,4397.42,4389.21,S100_FVG_SHORT,REJECTED,metaapi_rejection: no broker ack after 1 attempt(s) (HTTP 504),
S100 M3 Combo Scalper,2026-08-18 03:28:02.579122+00:00,2026-08-18 03:28:02.579142+00:00,SELL,4396.77,4397.76,4394.32,S100_OB_SHORT,REJECTED,sl_too_tight: 0.99pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-18 04:09:05.311586+00:00,2026-08-18 04:09:05.311608+00:00,SELL,4390.27,4392.07,4385.79,S100_RSI3_MOMO_SHORT,REJECTED,metaapi_rejection: no broker ack after 1 attempt(s) (HTTP 504),
S100 M3 Combo Scalper,2026-08-18 04:16:02.899867+00:00,2026-08-18 04:16:02.899886+00:00,SELL,4393.03,4393.98,4390.67,S100_OB_SHORT,REJECTED,sl_too_tight: 0.95pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-18 04:42:05.051950+00:00,2026-08-18 04:42:05.051970+00:00,SELL,4392.25,4393.21,4389.86,S100_OB_SHORT,REJECTED,sl_too_tight: 0.96pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-18 05:21:05.706719+00:00,2026-08-18 05:21:05.706739+00:00,SELL,4394.82,4395.81,4392.36,S100_OB_SHORT,REJECTED,sl_too_tight: 0.99pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-18 05:45:05.931629+00:00,2026-08-18 05:45:05.931707+00:00,SELL,4391.65,4395.07,4383.13,S100_FVG_SHORT,PLACED,,778f19db-7532-4f90-8d8b-f185f72df6a1
S100 M3 Combo Scalper,2026-08-18 06:10:05.391882+00:00,2026-08-18 06:10:05.391907+00:00,SELL,4392.77,4394.62,4388.16,S100_FVG_SHORT,PLACED,,5f0ed0fa-3f94-4b80-b33b-b339ec9df385
S100 M3 Combo Scalper,2026-08-18 06:44:04.568303+00:00,2026-08-18 06:44:04.568330+00:00,SELL,4398.23,4400.21,4393.29,S100_OB_SHORT,PLACED,,0059e673-bf0b-4e21-8e51-dbce03e536fa
S99 MSS FVG Reversal,2026-08-18 07:33:02.463591+00:00,2026-08-18 07:33:02.463614+00:00,BUY,4401.205,4400.2,4402.71,S99_MSS_FVG_LONG,REJECTED,sl_too_tight: 1.01pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-18 07:39:02.292818+00:00,2026-08-18 07:39:02.292843+00:00,SELL,4402.43,4403.75,4399.13,S100_OB_SHORT,REJECTED,sl_too_tight: 1.32pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-18 08:28:21.578098+00:00,2026-08-18 08:28:21.578117+00:00,SELL,4388.98,4392.06,4381.25,S100_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -137.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-18 08:55:06.190734+00:00,2026-08-18 08:55:06.190754+00:00,SELL,4393.55,4396.03,4387.32,S100_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -137.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-19 02:39:01.701990+00:00,2026-08-19 02:39:01.702016+00:00,BUY,4355.09,4352.93,4360.48,S100_OB_LONG,REJECTED,entry_drift: drift +0.67pt vs budget 0.50pt (ltp 4355.76),
S100 M3 Combo Scalper,2026-08-19 03:33:05.080931+00:00,2026-08-19 03:33:05.080951+00:00,BUY,4356.32,4354.37,4361.2,S100_FVG_LONG,REJECTED,entry_drift: drift +0.77pt vs budget 0.49pt (ltp 4357.09),
S100 M3 Combo Scalper,2026-08-19 03:36:21.749408+00:00,2026-08-19 03:36:21.749431+00:00,BUY,4357.69,4355.13,4364.07,S100_RSI3_MOMO_LONG,PLACED,,8bd66a06-9374-4909-af31-e2bf46b63360
S100 M3 Combo Scalper,2026-08-19 03:43:03.892069+00:00,2026-08-19 03:43:03.892094+00:00,BUY,4357.18,4356.55,4358.73,S100_OB_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-19 05:30:06.672962+00:00,2026-08-19 05:30:06.672983+00:00,SELL,4345.07,4349.06,4335.11,S100_OB_SHORT,REJECTED,entry_drift: drift +1.97pt vs budget 0.50pt (ltp 4343.10),
S100 M3 Combo Scalper,2026-08-19 05:58:01.996529+00:00,2026-08-19 05:58:01.996548+00:00,SELL,4338.61,4340.89,4332.92,S100_FVG_SHORT,PLACED,,f01d8133-9f3a-4fb2-ba4d-3c34eb60b051
S100 M3 Combo Scalper,2026-08-19 06:38:02.174858+00:00,2026-08-19 06:38:02.174877+00:00,SELL,4343.68,4347.95,4333.0,S100_OB_SHORT,PLACED,,ec442f6c-72e5-441f-98b8-09e1f70a8400
S100 M3 Combo Scalper,2026-08-19 07:39:05.695585+00:00,2026-08-19 07:39:05.695605+00:00,BUY,4358.62,4356.52,4363.87,S100_FVG_LONG,PLACED,,72d63c74-4ab5-4d99-b0d7-fafcb6fce3b9
S99 MSS FVG Reversal,2026-08-19 07:41:05.684616+00:00,2026-08-19 07:41:05.684636+00:00,BUY,4357.245,4356.26,4358.72,S99_MSS_FVG_LONG,REJECTED,no_add_to_loser,
S100 M3 Combo Scalper,2026-08-19 08:52:02.271478+00:00,2026-08-19 08:52:02.271499+00:00,BUY,4359.06,4357.17,4363.8,S100_FVG_LONG,REJECTED,entry_drift: drift +1.09pt vs budget 0.47pt (ltp 4360.15),
S99 MSS FVG Reversal,2026-08-19 09:05:03.649205+00:00,2026-08-19 09:05:03.649226+00:00,SELL,4358.54,4361.46,4354.16,S99_MSS_FVG_SHORT,PLACED,,07e83cd8-11fb-4255-996c-345f8bbb67aa
S99 MSS FVG Reversal,2026-08-19 09:54:21.623503+00:00,2026-08-19 09:54:21.623523+00:00,BUY,4358.325,4356.73,4360.72,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +0.82pt vs budget 0.40pt (ltp 4359.14),
S99 MSS FVG Reversal,2026-08-19 10:28:03.991588+00:00,2026-08-19 10:28:03.991609+00:00,BUY,4366.82,4363.6,4371.65,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +0.74pt vs budget 0.50pt (ltp 4367.56),
S99 MSS FVG Reversal,2026-08-19 11:18:04.406145+00:00,2026-08-19 11:18:04.406170+00:00,BUY,4370.625,4367.46,4375.37,S99_MSS_FVG_LONG,PLACED,,b13fa11c-b514-4abc-b217-7d69c3c385e7
S100 M3 Combo Scalper,2026-08-19 13:01:03.178109+00:00,2026-08-19 13:01:03.178131+00:00,BUY,4435.38,4423.31,4465.53,S100_FVG_LONG,REJECTED,entry_drift: drift +3.22pt vs budget 0.50pt (ltp 4438.60),
S99 MSS FVG Reversal,2026-08-19 13:07:05.836452+00:00,2026-08-19 13:07:05.836471+00:00,BUY,4426.395,4419.32,4437.01,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +1.74pt vs budget 0.50pt (ltp 4428.14),
S99 MSS FVG Reversal,2026-08-19 13:23:01.844454+00:00,2026-08-19 13:23:01.844474+00:00,BUY,4455.84,4438.98,4481.13,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +1.60pt vs budget 0.50pt (ltp 4457.44),
S100 M3 Combo Scalper,2026-08-19 13:23:04.080512+00:00,2026-08-19 13:23:04.080532+00:00,BUY,4455.84,4443.11,4487.66,S100_FVG_LONG,REJECTED,entry_drift: drift +2.28pt vs budget 0.50pt (ltp 4458.12),
S100 M3 Combo Scalper,2026-08-19 13:35:03.936540+00:00,2026-08-19 13:35:03.936567+00:00,BUY,4459.79,4456.21,4468.75,S100_OB_LONG,REJECTED,entry_drift: drift +0.80pt vs budget 0.50pt (ltp 4460.59),
S100 M3 Combo Scalper,2026-08-19 14:12:02.623359+00:00,2026-08-19 14:12:02.623390+00:00,BUY,4470.39,4460.85,4494.24,S100_RSI3_MOMO_LONG,PLACED,,0bc91132-5111-4bee-8044-ace3dcf09705
S100 M3 Combo Scalper,2026-08-19 14:35:05.364891+00:00,2026-08-19 14:35:05.364912+00:00,BUY,4484.41,4476.78,4503.48,S100_FVG_LONG,REJECTED,open_position_cap,
S99 MSS FVG Reversal,2026-08-19 14:47:04.680464+00:00,2026-08-19 14:47:04.680484+00:00,BUY,4483.92,4478.42,4492.17,S99_MSS_FVG_LONG,PLACED,,016ce118-1ffd-49db-80c5-53b727dab729
S99 MSS FVG Reversal,2026-08-19 15:51:05.174826+00:00,2026-08-19 15:51:05.174849+00:00,BUY,4489.895,4487.12,4494.06,S99_MSS_FVG_LONG,PLACED,,37066f2e-5579-40c9-ab27-7a00daa8ff47
S100 M3 Combo Scalper,2026-08-19 15:51:06.746078+00:00,2026-08-19 15:51:06.746098+00:00,BUY,4489.9,4487.14,4496.77,S100_FVG_LONG,REJECTED,no_add_to_loser,
S100 M3 Combo Scalper,2026-08-20 01:31:02.530036+00:00,2026-08-20 01:31:02.530057+00:00,BUY,4497.32,4491.92,4510.83,S100_OB_LONG,REJECTED,entry_drift: drift +2.55pt vs budget 0.50pt (ltp 4499.87),
S100 M3 Combo Scalper,2026-08-20 02:00:04.760350+00:00,2026-08-20 02:00:04.760371+00:00,SELL,4490.37,4493.4,4482.79,S100_FVG_SHORT,REJECTED,entry_drift: drift +0.99pt vs budget 0.50pt (ltp 4489.38),
S100 M3 Combo Scalper,2026-08-20 02:25:03.618855+00:00,2026-08-20 02:25:03.618876+00:00,SELL,4493.33,4496.12,4486.36,S100_FVG_SHORT,PLACED,,0fa65d57-8d2d-4a10-9ae1-ac90ff6d69b4
S100 M3 Combo Scalper,2026-08-20 03:18:03.717578+00:00,2026-08-20 03:18:03.717599+00:00,SELL,4492.84,4494.84,4487.85,S100_FVG_SHORT,REJECTED,entry_drift: drift +1.49pt vs budget 0.50pt (ltp 4491.35),
S100 M3 Combo Scalper,2026-08-20 04:24:05.882888+00:00,2026-08-20 04:24:05.882913+00:00,SELL,4495.05,4497.2,4489.66,S100_RSI3_MOMO_SHORT,PLACED,,cab2f2b2-55d2-4a0a-9148-d443a740f655
S100 M3 Combo Scalper,2026-08-20 04:53:01.657481+00:00,2026-08-20 04:53:01.657501+00:00,SELL,4490.97,4494.86,4481.24,S100_FVG_SHORT,PLACED,,b160875a-6c07-4ebd-bbd8-38862dc2dcac
S100 M3 Combo Scalper,2026-08-20 05:03:02.055758+00:00,2026-08-20 05:03:02.055779+00:00,SELL,4490.22,4491.23,4487.69,S100_OB_SHORT,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-20 05:25:05.532294+00:00,2026-08-20 05:25:05.532400+00:00,SELL,4487.08,4490.68,4478.08,S100_FVG_SHORT,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-20 05:31:02.942557+00:00,2026-08-20 05:31:02.942576+00:00,SELL,4484.62,4487.21,4478.16,S100_OB_SHORT,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-20 05:58:03.772771+00:00,2026-08-20 05:58:03.772791+00:00,SELL,4480.77,4481.83,4478.14,S100_OB_SHORT,REJECTED,sl_too_tight: 1.06pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-20 07:07:02.774403+00:00,2026-08-20 07:07:02.774424+00:00,SELL,4489.19,4492.32,4481.35,S100_FVG_SHORT,REJECTED,entry_drift: drift +0.72pt vs budget 0.50pt (ltp 4488.47),
S100 M3 Combo Scalper,2026-08-20 08:54:05.946513+00:00,2026-08-20 08:54:05.946541+00:00,SELL,4490.56,4491.41,4488.43,S100_OB_SHORT,REJECTED,sl_too_tight: 0.85pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-20 10:04:04.116756+00:00,2026-08-20 10:04:04.116776+00:00,SELL,4484.855,4485.94,4483.23,S99_MSS_FVG_SHORT,REJECTED,sl_too_tight: 1.09pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-20 11:25:03.096013+00:00,2026-08-20 11:25:03.096036+00:00,SELL,4487.635,4488.36,4486.55,S99_MSS_FVG_SHORT,REJECTED,sl_too_tight: 0.72pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-20 12:11:03.580151+00:00,2026-08-20 12:11:03.580172+00:00,SELL,4459.45,4466.82,4448.4,S99_MSS_FVG_SHORT,PLACED,,2e711ca6-fd94-4ffb-89d9-5b0c8556900a
S99 MSS FVG Reversal,2026-08-20 13:16:03.989050+00:00,2026-08-20 13:16:03.989071+00:00,BUY,4471.745,4470.17,4474.11,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +0.85pt vs budget 0.39pt (ltp 4472.59),
S100 M3 Combo Scalper,2026-08-20 14:29:06.692047+00:00,2026-08-20 14:29:06.692065+00:00,BUY,4487.59,4486.26,4490.92,S100_OB_LONG,REJECTED,sl_too_tight: 1.33pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-20 15:10:04.295300+00:00,2026-08-20 15:10:04.295321+00:00,BUY,4523.8,4514.92,4546.0,S100_FVG_LONG,REJECTED,entry_drift: drift +1.19pt vs budget 0.50pt (ltp 4524.99),
S99 MSS FVG Reversal,2026-08-20 15:12:02.500503+00:00,2026-08-20 15:12:02.500524+00:00,BUY,4522.39,4514.52,4534.19,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +3.30pt vs budget 0.50pt (ltp 4525.69),
S100 M3 Combo Scalper,2026-08-20 15:22:03.244776+00:00,2026-08-20 15:22:03.244793+00:00,BUY,4529.92,4523.52,4545.91,S100_OB_LONG,PLACED,,befe0024-90e4-484c-bd5c-04138217f3c2
S100 M3 Combo Scalper,2026-08-21 01:37:03.413958+00:00,2026-08-21 01:37:03.413981+00:00,BUY,4534.92,4529.75,4547.85,S100_FVG_LONG,REJECTED,entry_drift: drift +0.56pt vs budget 0.50pt (ltp 4535.48),
S100 M3 Combo Scalper,2026-08-21 02:29:04.705262+00:00,2026-08-21 02:29:04.705293+00:00,BUY,4526.78,4522.61,4537.2,S100_FVG_LONG,PLACED,,27b444a5-34ca-4f9e-ae51-09cb09c424e8
S100 M3 Combo Scalper,2026-08-21 02:57:04.419163+00:00,2026-08-21 02:57:04.419181+00:00,BUY,4538.29,4535.71,4544.75,S100_OB_LONG,PLACED,,b488cc54-f3fe-4ad8-9875-880ec27858be
S100 M3 Combo Scalper,2026-08-21 03:37:04.647343+00:00,2026-08-21 03:37:04.647366+00:00,BUY,4532.65,4528.92,4541.98,S100_OB_LONG,PLACED,,4846dc85-5a6e-4e8d-80bb-f557ba5eefe4
S100 M3 Combo Scalper,2026-08-21 04:07:21.974278+00:00,2026-08-21 04:07:21.974299+00:00,BUY,4537.45,4535.2,4543.08,S100_FVG_LONG,PLACED,,2c0eb9db-4877-4812-a9d8-05fbbb480834
S100 M3 Combo Scalper,2026-08-21 04:16:05.539082+00:00,2026-08-21 04:16:05.539101+00:00,BUY,4538.99,4536.51,4545.21,S100_OB_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-21 04:27:03.556160+00:00,2026-08-21 04:27:03.556361+00:00,BUY,4545.68,4542.38,4553.91,S100_RSI3_MOMO_LONG,PLACED,,df6ba05e-7a6d-415e-a5f2-33db102ebe98
S100 M3 Combo Scalper,2026-08-21 06:02:07.157917+00:00,2026-08-21 06:02:07.157944+00:00,BUY,4552.15,4548.48,4561.33,S100_FVG_LONG,PLACED,,89665629-076f-4d33-a829-16fa2c4e8d5a
S99 MSS FVG Reversal,2026-08-21 06:04:03.580800+00:00,2026-08-21 06:04:03.580827+00:00,BUY,4547.895,4545.7,4551.19,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +0.55pt vs budget 0.50pt (ltp 4548.45),
S100 M3 Combo Scalper,2026-08-21 06:22:03.053813+00:00,2026-08-21 06:22:03.053834+00:00,BUY,4553.65,4549.29,4564.58,S100_FVG_LONG,PLACED,,5edd11d8-bdbc-4a18-9123-088a4174849e
S100 M3 Combo Scalper,2026-08-21 06:41:02.362874+00:00,2026-08-21 06:41:02.362908+00:00,BUY,4563.88,4558.47,4577.39,S100_FVG_LONG,PLACED,,ff27a271-3a0a-4d4b-b12e-98cc716e6b41
S99 MSS FVG Reversal,2026-08-21 06:41:21.594435+00:00,2026-08-21 06:41:21.594454+00:00,BUY,4561.355,4556.97,4567.93,S99_MSS_FVG_LONG,REJECTED,duplicate_entry,
S100 M3 Combo Scalper,2026-08-21 06:55:04.160459+00:00,2026-08-21 06:55:04.160483+00:00,BUY,4564.64,4560.39,4575.25,S100_OB_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-21 07:22:03.296935+00:00,2026-08-21 07:22:03.296955+00:00,BUY,4564.7,4561.07,4573.78,S100_FVG_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-21 07:49:06.580021+00:00,2026-08-21 07:49:06.580039+00:00,BUY,4564.61,4563.67,4566.98,S100_OB_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-21 08:16:03.635500+00:00,2026-08-21 08:16:03.635520+00:00,BUY,4564.02,4561.28,4570.85,S100_FVG_LONG,REJECTED,entry_drift: drift +0.91pt vs budget 0.50pt (ltp 4564.93),
S100 M3 Combo Scalper,2026-08-21 08:31:04.621866+00:00,2026-08-21 08:31:04.621884+00:00,BUY,4579.1,4577.05,4584.24,S100_FVG_LONG,PLACED,,577c93ea-7a62-484b-8ad9-f5ba2787d939
S99 MSS FVG Reversal,2026-08-21 08:40:02.517821+00:00,2026-08-21 08:40:02.517849+00:00,BUY,4577.59,4572.56,4585.14,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +2.22pt vs budget 0.50pt (ltp 4579.81),
S99 MSS FVG Reversal,2026-08-21 09:20:06.544206+00:00,2026-08-21 09:20:06.544227+00:00,BUY,4595.575,4585.05,4611.36,S99_MSS_FVG_LONG,PLACED,,189e32f9-a9a0-4dc8-a896-80af1bd12a6d
